date,slot,load_forecast_kW,pv_forecast_kW,support_start_slot,support_end_slot,support_valid,support_defined
2025-06-20,69,3711.78175521653,6535.728633675184,24,118,1,True
2025-06-20,70,3775.437080754682,6548.078685401785,24,118,1,True
2025-06-20,71,3859.63412383971,6596.425805707668,24,118,1,True
2025-06-20,72,3745.9228095011613,6602.0819570453305,24,118,1,True
2025-06-20,73,3695.0292597931716,6755.022640064069,24,118,1,True
2025-06-20,74,3792.008699629864,6797.389561065313,24,118,1,True
2025-06-20,75,3797.5998502054954,6606.867869242561,24,118,1,True
2025-06-20,76,3748.1525856338244,6430.256366257802,24,118,1,True
2025-06-20,77,3696.8023979156133,6719.269566257803,24,118,1,True
2025-06-20,78,3673.3014268724,6941.390664447999,24,118,1,True
2025-06-20,79,3825.1785431988797,6890.176866257802,24,118,1,True
2025-06-20,80,4061.0290208761817,6460.297396921952,24,118,1,True
2025-06-20,81,4013.326306084928,6241.563148910486,24,118,1,True
2025-06-20,82,3807.1715949318855,6012.320489941169,24,118,1,True
2025-06-20,83,3700.4106125248004,5755.80842180096,24,118,1,True
2025-06-20,84,3839.5630708184344,5757.4495431203,24,118,1,True
2025-06-20,85,3944.0511932147215,5673.059768310122,24,118,1,True
2025-06-20,86,3901.074279212307,5496.134091522458,24,118,1,True
2025-06-20,87,3863.085080864087,5340.697591522458,24,118,1,True
2025-06-20,88,3804.855093159448,5141.186066332636,24,118,1,True
2025-06-20,89,3875.615189597763,4828.529516869386,24,118,1,True
2025-06-20,90,4024.7460924206475,4698.957042394873,24,118,1,True
2025-06-20,91,4068.164882065376,4631.547532396864,24,118,1,True
2025-06-20,92,4036.566736994575,4385.079470993823,24,118,1,True
2025-06-20,93,4031.7254491190024,4133.026956364618,24,118,1,True
2025-06-20,94,4048.7886927385903,3862.7013581899614,24,118,1,True
2025-06-20,95,4092.079655040319,3455.639538360833,24,118,1,True
2025-06-20,96,4093.5982766564025,3230.809388163074,24,118,1,True
2025-06-20,97,4055.186806910306,2991.7264383608326,24,118,1,True
2025-06-20,98,4069.561275733936,2906.602093757078,24,118,1,True
2025-06-20,99,4185.164375733935,2784.387483203739,24,118,1,True
2025-06-20,100,3977.2293268626286,2618.6515563646185,24,118,1,True
2025-06-20,101,3538.405128524806,2374.1534563646183,24,118,1,True
2025-06-20,102,3489.7241744236203,2162.2380695411707,24,118,1,True
2025-06-20,103,3676.002231523675,1910.154391714386,24,118,1,True
2025-06-20,104,3865.6852690145442,1707.028456364618,24,118,1,True
2025-06-20,105,3850.195324867912,1466.110870985538,24,118,1,True
2025-06-20,106,3676.901302101874,1238.752149073506,24,118,1,True
2025-06-20,107,3482.9368294323317,1092.689149073506,24,118,1,True
2025-06-20,108,3488.010863945364,889.3360490735058,24,118,1,True
2025-06-20,109,3539.1759640171977,701.8325429493041,24,118,1,True
2025-06-20,110,3627.117451832321,492.4266490735058,24,118,1,True
2025-06-20,111,3661.720171033286,339.137693523959,24,118,1,True
2025-06-20,112,3632.8733203487063,165.268393523959,24,118,1,True
2025-06-20,113,3581.1112187722733,17.56414907350586,24,118,1,True
2025-06-20,114,3600.7941203487067,10.026649073505862,24,118,1,True
2025-06-20,115,3722.835959098707,36.100893523959,24,118,1,True
2025-06-20,116,3737.617049023737,10.026649073505862,24,118,1,True
2025-06-20,117,3650.3127796505814,10.026649073505862,24,118,1,True
2025-06-20,118,3681.785179650581,10.288949073505862,24,118,1,True
2025-06-20,119,3686.2283412267425,0.0,24,118,1,True
2025-06-20,120,3640.943479650581,0.0,24,118,1,True
2025-06-20,121,3583.066506202818,0.0,24,118,1,True
2025-06-20,122,3651.273881686552,0.0,24,118,1,True
2025-06-20,123,3754.397060322137,0.0,24,118,1,True
2025-06-20,124,3829.7288433025947,0.0,24,118,1,True
2025-06-20,125,3856.060262299788,0.0,24,118,1,True
2025-06-20,126,3570.3434844664916,0.0,24,118,1,True
2025-06-20,127,3430.39835802356,0.0,24,118,1,True
2025-06-20,128,3512.5562203616887,0.0,24,118,1,True
2025-06-20,129,3592.1375742874156,0.0,24,118,1,True
2025-06-20,130,3347.9176828121686,0.0,24,118,1,True
2025-06-20,131,3007.431751607795,0.0,24,118,1,True
2025-06-20,132,3116.1338038688073,0.0,24,118,1,True
2025-06-20,133,3221.711068540829,0.0,24,118,1,True
2025-06-20,134,3129.714503027948,0.0,24,118,1,True
2025-06-20,135,3108.823408221098,0.0,24,118,1,True
2025-06-20,136,3058.0265038688076,0.0,24,118,1,True
2025-06-20,137,2967.15686487443,0.0,24,118,1,True
2025-06-20,138,2967.8235375926133,0.0,24,118,1,True
2025-06-20,139,3095.046939037508,0.0,24,118,1,True
2025-06-20,140,3229.8180973616973,0.0,24,118,1,True
2025-06-20,141,2995.670999062299,0.0,24,118,1,True
2025-06-20,142,2883.1697106118345,0.0,24,118,1,True
2025-06-20,143,3110.7624119405687,0.0,24,118,1,True
2025-06-21,0,3165.6023653169023,0.0,24,118,1,True
2025-06-21,1,3090.1198942321225,0.0,24,118,1,True
2025-06-21,2,2980.5561881689623,0.0,24,118,1,True
2025-06-21,3,3032.701069740733,0.0,24,118,1,True
2025-06-21,4,2983.6028375648048,0.0,24,118,1,True
2025-06-21,5,3031.508253972592,0.0,24,118,1,True
2025-06-21,6,3047.06511312245,0.0,24,118,1,True
2025-06-21,7,2984.233810689093,0.0,24,118,1,True
2025-06-21,8,2838.900430739259,0.0,24,118,1,True
2025-06-21,9,2954.4154495090033,0.0,24,118,1,True
2025-06-21,10,2874.154842555627,0.0,24,118,1,True
2025-06-21,11,2794.725156320659,0.0,24,118,1,True
2025-06-21,12,2858.5816647586134,0.0,24,118,1,True
2025-06-21,13,2887.205578804427,0.0,24,118,1,True
2025-06-21,14,2737.011498218566,0.0,24,118,1,True
2025-06-21,15,2822.058417193689,0.0,24,118,1,True
2025-06-21,16,2802.3319488633792,0.0,24,118,1,True
2025-06-21,17,2700.0252487154385,0.0,24,118,1,True
2025-06-21,18,2758.3911657802237,0.0,24,118,1,True
2025-06-21,19,2773.849039906557,0.0,24,118,1,True
2025-06-21,20,2740.01373566273,0.0,24,118,1,True
2025-06-21,21,2820.3086380861937,0.0,24,118,1,True
2025-06-21,22,2828.7557657333596,0.0,24,118,1,True
2025-06-21,23,2830.7811260376675,0.0,24,118,1,True
2025-06-21,24,2813.5821751848935,5.476479237956165,24,118,1,True
2025-06-21,25,2724.219592589943,5.168579237956165,24,118,1,True
2025-06-21,26,2747.807666147067,5.168579237956165,24,118,1,True
2025-06-21,27,2747.952015808982,9.456679237956166,24,118,1,True
2025-06-21,28,2753.17801043845,5.168579237956165,24,118,1,True
2025-06-21,29,2688.126591138107,13.906079237956169,24,118,1,True
2025-06-21,30,2733.2881708426403,151.12713226628566,24,118,1,True
2025-06-21,31,2707.7668860115887,338.0462322662857,24,118,1,True
2025-06-21,32,2763.656344280988,523.4901322662857,24,118,1,True
2025-06-21,33,2753.2236761693093,734.7564322662857,24,118,1,True
2025-06-21,34,2791.9066885726966,878.2939993803291,24,118,1,True
2025-06-21,35,2730.2073903562487,1078.537643720817,24,118,1,True
2025-06-21,36,2760.801114713298,1295.545343720817,24,118,1,True
2025-06-21,37,2742.5763740052944,1505.102743720817,24,118,1,True
2025-06-21,38,2706.955922084298,1705.687643720817,24,118,1,True
2025-06-21,39,2677.4949316101433,1919.3696993803287,24,118,1,True
2025-06-21,40,2818.0852005565807,2196.641670665751,24,118,1,True
2025-06-21,41,3123.8886539502505,2491.845270665751,24,118,1,True
2025-06-21,42,3190.0172770899726,2740.135566573416,24,118,1,True
2025-06-21,43,3199.76367311158,2999.094399080069,24,118,1,True
2025-06-21,44,3237.045804674367,3256.556985173196,24,118,1,True
2025-06-21,45,3168.899787729806,3541.231685173196,24,118,1,True
2025-06-21,46,3174.814111269199,3738.3508851731967,24,118,1,True
2025-06-21,47,3199.617199356639,3945.353813064371,24,118,1,True
2025-06-21,48,3207.5481413467564,4222.347911690596,24,118,1,True
2025-06-21,49,3172.8105121423373,4455.424287697448,24,118,1,True
2025-06-21,50,3101.755693299583,4695.034186200756,24,118,1,True
2025-06-21,51,3087.4883613681154,4934.485684405681,24,118,1,True
2025-06-21,52,3373.310207431041,5027.627923887506,24,118,1,True
2025-06-21,53,3744.5904018439815,5186.831204981371,24,118,1,True
2025-06-21,54,3849.529640225071,5444.887984405681,24,118,1,True
2025-06-21,55,3817.9851790332186,5650.14958887478,24,118,1,True
2025-06-21,56,3774.2917145561114,5793.782120195129,24,118,1,True
2025-06-21,57,3740.077740225071,6048.455545826244,24,118,1,True
2025-06-21,58,3740.921352778797,6132.746418412884,24,118,1,True
2025-06-21,59,3786.6045955340087,6153.614629418565,24,118,1,True
2025-06-21,60,3847.217035690469,6313.298442364567,24,118,1,True
2025-06-21,61,3794.2800918062585,6464.389399918561,24,118,1,True
2025-06-21,62,3726.600997315187,6550.458723327333,24,118,1,True
2025-06-21,63,3727.7414934657627,6587.112042182516,24,118,1,True
2025-06-21,64,3759.563748073112,6633.6290935288325,24,118,1,True
2025-06-21,65,3719.626220389964,6649.061909233212,24,118,1,True
2025-06-21,66,3690.2926744285205,6656.337362630355,24,118,1,True
2025-06-21,67,3711.2864849808866,6727.048187180942,24,118,1,True
2025-06-21,68,3677.322256012461,6712.883431968397,24,118,1,True
2025-06-21,69,3717.7123773038866,6576.38248845547,24,118,1,True
2025-06-21,70,3719.9260485378204,6616.775380624197,24,118,1,True
2025-06-21,71,3694.8648658666493,6546.092332170382,24,118,1,True
2025-06-21,72,3727.091632323286,6633.093196862836,24,118,1,True
2025-06-21,73,3751.7708879599345,6717.36711272391,24,118,1,True
2025-06-21,74,3676.189402624382,6641.465153129285,24,118,1,True
2025-06-21,75,3785.9727522269363,6572.664719487146,24,118,1,True
2025-06-21,76,3806.8287333642807,6366.511599290515,24,118,1,True
2025-06-21,77,3723.883129284609,6286.992233120564,24,118,1,True
2025-06-21,78,3750.525002502006,6358.429277291017,24,118,1,True
2025-06-21,79,3767.5066102728915,6192.101577291017,24,118,1,True
2025-06-21,80,3794.547177767937,5899.884907296343,24,118,1,True
2025-06-21,81,3821.9402327450757,5798.033453787299,24,118,1,True
2025-06-21,82,3831.6873335785913,5804.658219957249,24,118,1,True
2025-06-21,83,3793.645179088861,5866.571090794552,24,118,1,True
2025-06-21,84,3804.2876767192074,5768.115532022794,24,118,1,True
2025-06-21,85,3827.9190950517245,5709.997027264123,24,118,1,True
2025-06-21,86,3808.2688950041806,5428.570675245623,24,118,1,True
2025-06-21,87,3809.372061413427,5235.559859736877,24,118,1,True
2025-06-21,88,3857.136707633761,5179.550722133853,24,118,1,True
2025-06-21,89,4022.068426862599,5107.253468624809,24,118,1,True
2025-06-21,90,3997.255325548104,4898.659050058106,24,118,1,True
2025-06-21,91,3860.3326682695288,4698.675779523486,24,118,1,True
2025-06-21,92,3842.933239390696,4478.414324600221,24,118,1,True
2025-06-21,93,4040.2805136273982,4153.770871713807,24,118,1,True
2025-06-21,94,4104.976770187223,3890.307332266285,24,118,1,True
2025-06-21,95,4082.0418435410957,3626.2846511724206,24,118,1,True
2025-06-21,96,4142.460363149545,3377.902266573416,24,118,1,True
2025-06-21,97,4037.7867039260223,3172.8060116905967,24,118,1,True
2025-06-21,98,3927.4749960779573,2982.743579237956,24,118,1,True
2025-06-21,99,4201.4071619654715,2819.405910684759,24,118,1,True
2025-06-21,100,4113.73880585144,2615.976210792609,24,118,1,True
2025-06-21,101,3507.9128471811323,2354.0707127225737,24,118,1,True
2025-06-21,102,3406.865845777165,2132.485912410518,24,118,1,True
2025-06-21,103,3552.0193768888726,1911.702880225757,24,118,1,True
2025-06-21,104,3501.8157355389394,1718.941210792609,24,118,1,True
2025-06-21,105,3455.4660271743533,1457.9958176374214,24,118,1,True
2025-06-21,106,3448.397427174353,1248.5948322662855,24,118,1,True
2025-06-21,107,3461.212966125631,1082.1573814050637,24,118,1,True
2025-06-21,108,3550.5898871828654,885.2193227631587,24,118,1,True
2025-06-21,109,3588.154782728008,667.939642976829,24,118,1,True
2025-06-21,110,3502.3716650081124,468.1648106847589,24,118,1,True
2025-06-21,111,3543.2565400500316,300.96364297682896,24,118,1,True
2025-06-21,112,3541.9727193690064,153.44402276315878,24,118,1,True
2025-06-21,113,3530.2567456551037,11.956079237956164,24,118,1,True
2025-06-21,114,3628.320452780732,5.168579237956165,24,118,1,True
2025-06-21,115,3667.5488662775365,8.710179237956165,24,118,1,True
2025-06-21,116,3649.217229920517,5.168579237956165,24,118,1,True
2025-06-21,117,3560.213728427434,5.168579237956165,24,118,1,True
2025-06-21,118,3489.5258393150743,5.422879237956165,24,118,1,True
2025-06-21,119,3566.5064677411897,0.0,24,118,1,True
2025-06-21,120,3701.24590478063,0.0,24,118,1,True
2025-06-21,121,3697.404561397593,0.0,24,118,1,True
2025-06-21,122,3627.9785576248123,0.0,24,118,1,True
2025-06-21,123,3738.1764755405507,0.0,24,118,1,True
2025-06-21,124,3863.8733387900215,0.0,24,118,1,True
2025-06-21,125,3794.50295604788,0.0,24,118,1,True
2025-06-21,126,3647.4621528091193,0.0,24,118,1,True
2025-06-21,127,3498.649204731894,0.0,24,118,1,True
2025-06-21,128,3512.5454989270384,0.0,24,118,1,True
2025-06-21,129,3554.6019435005824,0.0,24,118,1,True
2025-06-21,130,3453.000805815475,0.0,24,118,1,True
2025-06-21,131,3172.3465267973147,0.0,24,118,1,True
2025-06-21,132,3118.7612619370093,0.0,24,118,1,True
2025-06-21,133,3080.2903390677548,0.0,24,118,1,True
2025-06-21,134,3131.903666420391,0.0,24,118,1,True
2025-06-21,135,3267.5114173145284,0.0,24,118,1,True
2025-06-21,136,3488.3779585849543,0.0,24,118,1,True
2025-06-21,137,3310.1023954420293,0.0,24,118,1,True
2025-06-21,138,3000.26868994171,0.0,24,118,1,True
2025-06-21,139,2959.176243781545,0.0,24,118,1,True
2025-06-21,140,3057.4008966838496,0.0,24,118,1,True
2025-06-21,141,3170.271166252294,0.0,24,118,1,True
2025-06-21,142,3341.6980342976162,0.0,24,118,1,True
2025-06-21,143,3896.7094026350305,0.0,24,118,1,True
2025-06-22,0,4103.374888737641,0.0,24,118,1,True
2025-06-22,1,4043.9067683166973,0.0,24,118,1,True
2025-06-22,2,3986.1737132870912,0.0,24,118,1,True
2025-06-22,3,3910.6565527459607,0.0,24,118,1,True
2025-06-22,4,3884.5347630091383,0.0,24,118,1,True
2025-06-22,5,3893.6398014733923,0.0,24,118,1,True
2025-06-22,6,3820.0515394690206,0.0,24,118,1,True
2025-06-22,7,3785.8101760749914,0.0,24,118,1,True
2025-06-22,8,3861.0869733538616,0.0,24,118,1,True
2025-06-22,9,3873.6889700560437,0.0,24,118,1,True
2025-06-22,10,3875.8252310628213,0.0,24,118,1,True
2025-06-22,11,3888.716046056483,0.0,24,118,1,True
2025-06-22,12,3754.9956173166524,0.0,24,118,1,True
2025-06-22,13,3771.597080948573,0.0,24,118,1,True
2025-06-22,14,3928.7655838039536,0.0,24,118,1,True
2025-06-22,15,3818.003919457483,0.0,24,118,1,True
2025-06-22,16,3830.7312347054594,0.0,24,118,1,True
2025-06-22,17,3824.2097165789287,0.0,24,118,1,True
2025-06-22,18,3773.920699288083,0.0,24,118,1,True
2025-06-22,19,3778.610375296663,0.0,24,118,1,True
2025-06-22,20,3734.519094819879,0.0,24,118,1,True
2025-06-22,21,3751.6735875284703,0.0,24,118,1,True
2025-06-22,22,3723.9838038144903,0.0,24,118,1,True
2025-06-22,23,3727.1443770931974,0.0,24,118,1,True
2025-06-22,24,3779.2237399725764,10.238228098082931,24,118,1,True
2025-06-22,25,3780.4440208030924,10.011928098082931,24,118,1,True
2025-06-22,26,3715.936936638662,10.011928098082931,24,118,1,True
2025-06-22,27,3714.197412208275,37.00158872700255,24,118,1,True
2025-06-22,28,3729.873034779482,10.011928098082931,24,118,1,True
2025-06-22,29,3675.3404475776497,17.28692809808293,24,118,1,True
2025-06-22,30,3670.735493568904,153.54573782929452,24,118,1,True
2025-06-22,31,3720.8538799955923,300.7505378292945,24,118,1,True
2025-06-22,32,3708.043351446003,510.3683627694261,24,118,1,True
2025-06-22,33,3646.800263069585,680.8894627694261,24,118,1,True
2025-06-22,34,4060.295906558847,829.1258627694261,24,118,1,True
2025-06-22,35,4824.093738918905,1025.0697829659482,24,118,1,True
2025-06-22,36,4949.4518432312525,1271.3251829659482,24,118,1,True
2025-06-22,37,4762.237173617395,1499.0849875300594,24,118,1,True
2025-06-22,38,4758.205564607761,1681.7529031586414,24,118,1,True
2025-06-22,39,4814.617383315101,1938.1430031586412,24,118,1,True
2025-06-22,40,4810.782708018232,2245.648279432996,24,118,1,True
2025-06-22,41,4788.130893094149,2565.309129513381,24,118,1,True
2025-06-22,42,4850.431039327323,2788.179090254608,24,118,1,True
2025-06-22,43,4847.523514643009,2920.594066513917,24,118,1,True
2025-06-22,44,4766.914166849753,3139.452866513917,24,118,1,True
2025-06-22,45,4610.716231303116,3423.6706500626974,24,118,1,True
2025-06-22,46,5334.774864801221,3688.777603909119,24,118,1,True
2025-06-22,47,6528.262112941629,3917.990366513917,24,118,1,True
2025-06-22,48,6695.393954434271,4222.151086707421,24,118,1,True
2025-06-22,49,6509.0445309289,4452.877672202975,24,118,1,True
2025-06-22,50,6501.636315961145,4501.892998517159,24,118,1,True
2025-06-22,51,6510.682001558427,4706.096877657799,24,118,1,True
2025-06-22,52,6561.645775128914,4854.604180685076,24,118,1,True
2025-06-22,53,6586.468271303942,4974.555853090536,24,118,1,True
2025-06-22,54,6613.500072590685,5136.706525310216,24,118,1,True
2025-06-22,55,6607.424611814551,5528.698063130047,24,118,1,True
2025-06-22,56,6525.019054868015,5761.837074552234,24,118,1,True
2025-06-22,57,6538.996129336552,5971.234687007995,24,118,1,True
2025-06-22,58,6501.788664771566,6097.548373673037,24,118,1,True
2025-06-22,59,6501.407278818836,6304.325102059507,24,118,1,True
2025-06-22,60,6589.384557454383,6420.079755657759,24,118,1,True
2025-06-22,61,6556.865675979089,6534.045963641919,24,118,1,True
2025-06-22,62,6527.86694755991,6676.73849949317,24,118,1,True
2025-06-22,63,6543.297249912365,6780.90148825714,24,118,1,True
2025-06-22,64,6562.50879453956,6930.17938825714,24,118,1,True
2025-06-22,65,6544.650919813338,7011.186611953684,24,118,1,True
2025-06-22,66,6571.242635544998,6981.227266960272,24,118,1,True
2025-06-22,67,6519.612805728489,7177.114757355889,24,118,1,True
2025-06-22,68,6441.323136179761,7512.993140643119,24,118,1,True
2025-06-22,69,6457.1634035003335,7543.25758481418,24,118,1,True
2025-06-22,70,6287.511020043783,7113.120298126039,24,118,1,True
2025-06-22,71,6198.060661012523,7100.562198126038,24,118,1,True
2025-06-22,72,6201.533671600801,7180.112503185535,24,118,1,True
2025-06-22,73,6195.539912193423,7323.743640643119,24,118,1,True
2025-06-22,74,6163.448422453373,7405.780640643119,24,118,1,True
2025-06-22,75,6249.0828280344085,7628.555840643119,24,118,1,True
2025-06-22,76,6469.704767999723,7565.489040643119,24,118,1,True
2025-06-22,77,6511.247041057555,7185.449403185536,24,118,1,True
2025-06-22,78,6582.244700948913,6888.350362062468,24,118,1,True
2025-06-22,79,6556.655307332278,6749.857262062468,24,118,1,True
2025-06-22,80,6461.251324215672,6658.717826848937,24,118,1,True
2025-06-22,81,6624.715491038602,6166.927844033715,24,118,1,True
2025-06-22,82,6607.896410039744,5923.483807957256,24,118,1,True
2025-06-22,83,6552.61619413012,5812.837373765035,24,118,1,True
2025-06-22,84,6634.173472638118,5737.526607957257,24,118,1,True
2025-06-22,85,6696.70144645567,5623.022807957256,24,118,1,True
2025-06-22,86,6692.867390604274,5470.050920440877,24,118,1,True
2025-06-22,87,6675.407909962463,5530.222843102079,24,118,1,True
2025-06-22,88,6682.764736778045,5414.742728716206,24,118,1,True
2025-06-22,89,6705.484042926481,5326.770378301915,24,118,1,True
2025-06-22,90,6746.128619756185,5136.528932346476,24,118,1,True
2025-06-22,91,6729.650043208949,4896.002887353063,24,118,1,True
2025-06-22,92,6791.581333555537,4603.535269860651,24,118,1,True
2025-06-22,93,6810.067516408351,4393.62962597626,24,118,1,True
2025-06-22,94,6837.907683232964,4134.217717387803,24,118,1,True
2025-06-22,95,6803.729047475299,3780.7917198212112,24,118,1,True
2025-06-22,96,6821.605911472726,3438.413690634228,24,118,1,True
2025-06-22,97,6884.485680309903,3248.9074867074214,24,118,1,True
2025-06-22,98,6937.204042637954,3158.535222937556,24,118,1,True
2025-06-22,99,6912.988718628198,3016.621519821211,24,118,1,True
2025-06-22,100,6929.272361353653,2716.1352229375566,24,118,1,True
2025-06-22,101,7070.4501797469775,2473.8156611657005,24,118,1,True
2025-06-22,102,7022.454177452583,2231.2028229375564,24,118,1,True
2025-06-22,103,7028.97292411004,2036.0579611657004,24,118,1,True
2025-06-22,104,7168.471639777281,1745.4870578799691,24,118,1,True
2025-06-22,105,7309.202573365709,1476.3220905166063,24,118,1,True
2025-06-22,106,6529.141870963272,1308.484592279751,24,118,1,True
2025-06-22,107,5254.481583012063,1070.8802378292944,24,118,1,True
2025-06-22,108,4958.3394416328565,897.1088378292945,24,118,1,True
2025-06-22,109,5143.041641632857,687.266628098083,24,118,1,True
2025-06-22,110,5343.401180537452,489.4802378292945,24,118,1,True
2025-06-22,111,5509.045140265737,312.8366378292945,24,118,1,True
2025-06-22,112,5385.867745222903,158.6169378292945,24,118,1,True
2025-06-22,113,5272.276591828587,17.774428098082932,24,118,1,True
2025-06-22,114,5279.469267711074,10.011928098082931,24,118,1,True
2025-06-22,115,5324.166067711074,37.111888727002544,24,118,1,True
2025-06-22,116,5318.062104211787,10.011928098082931,24,118,1,True
2025-06-22,117,5333.874507279937,10.011928098082931,24,118,1,True
2025-06-22,118,5342.056685929622,10.246128098082933,24,118,1,True
2025-06-22,119,5335.959803664923,0.0,24,118,1,True
2025-06-22,120,5372.608603664924,0.0,24,118,1,True
2025-06-22,121,5393.1180994215765,0.0,24,118,1,True
2025-06-22,122,5349.199429813805,0.0,24,118,1,True
2025-06-22,123,5251.932086508591,0.0,24,118,1,True
2025-06-22,124,5365.160244994211,0.0,24,118,1,True
2025-06-22,125,5535.188361254701,0.0,24,118,1,True
2025-06-22,126,5458.707065412063,0.0,24,118,1,True
2025-06-22,127,5269.071671582401,0.0,24,118,1,True
2025-06-22,128,5509.442760302639,0.0,24,118,1,True
2025-06-22,129,5608.402584603353,0.0,24,118,1,True
2025-06-22,130,5074.157197056717,0.0,24,118,1,True
2025-06-22,131,4082.585733567343,0.0,24,118,1,True
2025-06-22,132,4089.1160888019244,0.0,24,118,1,True
2025-06-22,133,4271.654397026445,0.0,24,118,1,True
2025-06-22,134,4160.592942703422,0.0,24,118,1,True
2025-06-22,135,4162.991598190244,0.0,24,118,1,True
2025-06-22,136,4210.675624794453,0.0,24,118,1,True
2025-06-22,137,4091.3185799677885,0.0,24,118,1,True
2025-06-22,138,4158.238046596384,0.0,24,118,1,True
2025-06-22,139,4181.983593676014,0.0,24,118,1,True
2025-06-22,140,4069.468363899469,0.0,24,118,1,True
2025-06-22,141,4106.400671857028,0.0,24,118,1,True
2025-06-22,142,4097.154607734312,0.0,24,118,1,True
2025-06-22,143,3974.9484598450076,0.0,24,118,1,True
2025-06-23,0,4096.9287919481585,0.0,24,118,1,True
2025-06-23,1,4195.4520745433865,0.0,24,118,1,True
2025-06-23,2,4117.25593053694,0.0,24,118,1,True
2025-06-23,3,4040.6698523789582,0.0,24,118,1,True
2025-06-23,4,3969.094348924441,0.0,24,118,1,True
2025-06-23,5,4008.419870789524,0.0,24,118,1,True
2025-06-23,6,4118.344902131214,0.0,24,118,1,True
2025-06-23,7,4134.748070003835,0.0,24,118,1,True
2025-06-23,8,3953.910266517174,0.0,24,118,1,True
2025-06-23,9,3936.3705035636567,0.0,24,118,1,True
2025-06-23,10,3861.8792528247923,0.0,24,118,1,True
2025-06-23,11,3776.9187568742827,0.0,24,118,1,True
2025-06-23,12,3880.917853831046,0.0,24,118,1,True
2025-06-23,13,3889.2435710945538,0.0,24,118,1,True
2025-06-23,14,3751.881810005211,0.0,24,118,1,True
2025-06-23,15,3849.538984751027,0.0,24,118,1,True
2025-06-23,16,3881.0425654555393,0.0,24,118,1,True
2025-06-23,17,3761.147331685428,0.0,24,118,1,True
2025-06-23,18,3743.5401110604685,0.0,24,118,1,True
2025-06-23,19,3749.7035935375316,0.0,24,118,1,True
2025-06-23,20,3794.2243372836465,0.0,24,118,1,True
2025-06-23,21,3756.0219611437456,0.0,24,118,1,True
2025-06-23,22,3710.7109783040974,0.0,24,118,1,True
2025-06-23,23,3703.5201309970253,0.0,24,118,1,True
2025-06-23,24,3755.7593816974636,0.0,24,118,1,True
2025-06-23,25,3759.753135556999,0.0,24,118,1,True
2025-06-23,26,3753.2163711130484,0.0,24,118,1,True
2025-06-23,27,3867.1193688356616,3.545210909155342,24,118,1,True
2025-06-23,28,3734.019404357463,0.0,24,118,1,True
2025-06-23,29,3688.7319328478884,9.263410909155342,24,118,1,True
2025-06-23,30,3696.8371216455716,153.50707846754597,24,118,1,True
2025-06-23,31,3762.8518357600083,339.540378467546,24,118,1,True
2025-06-23,32,3715.995398152789,526.8398784675459,24,118,1,True
2025-06-23,33,3624.4149351713336,654.5750400427019,24,118,1,True
2025-06-23,34,4096.023764508989,905.704340042702,24,118,1,True
2025-06-23,35,4917.45672713139,1137.3439723118097,24,118,1,True
2025-06-23,36,4915.950995007395,1306.403388296292,24,118,1,True
2025-06-23,37,4730.942644276153,1504.386488296292,24,118,1,True
2025-06-23,38,4756.5009826770965,1754.6497627155757,24,118,1,True
2025-06-23,39,4776.848640350287,1984.525262715576,24,118,1,True
2025-06-23,40,4781.409851235736,2308.168388296292,24,118,1,True
2025-06-23,41,4771.712324994147,2720.4914497412483,24,118,1,True
2025-06-23,42,4807.2890046640205,2878.622285976898,24,118,1,True
2025-06-23,43,4813.1092675727205,3095.826118671044,24,118,1,True
2025-06-23,44,4696.895924951405,3374.903949741248,24,118,1,True
2025-06-23,45,4525.887255421006,3485.636462715576,24,118,1,True
2025-06-23,46,5294.760050406268,3730.135030446468,24,118,1,True
2025-06-23,47,6540.263212109193,4064.3534859768974,24,118,1,True
2025-06-23,48,6726.832745331947,4254.666509133078,24,118,1,True
2025-06-23,49,6572.9359215649865,4444.954309133078,24,118,1,True
2025-06-23,50,6581.908139112515,4697.087298601113,24,118,1,True
2025-06-23,51,6602.8174298238555,4929.889708097792,24,118,1,True
2025-06-23,52,6581.548464468193,5205.617312681528,24,118,1,True
2025-06-23,53,6576.189456816194,5191.40811844158,24,118,1,True
2025-06-23,54,6532.557606739679,5330.799846046231,24,118,1,True
2025-06-23,55,6425.142279994907,5606.541730225644,24,118,1,True
2025-06-23,56,6412.959756701859,5629.77604507391,24,118,1,True
2025-06-23,57,6487.621598016243,5805.9234988010985,24,118,1,True
2025-06-23,58,6550.795767475957,6004.921971119642,24,118,1,True
2025-06-23,59,6485.0381149206405,6241.036240143047,24,118,1,True
2025-06-23,60,6462.493667772423,6443.724404775568,24,118,1,True
2025-06-23,61,6460.279314625968,6686.19167162527,24,118,1,True
2025-06-23,62,6435.55238889483,6552.896298149958,24,118,1,True
2025-06-23,63,6470.818100810863,6681.461606640275,24,118,1,True
2025-06-23,64,6498.472473385145,6870.579737710479,24,118,1,True
2025-06-23,65,6474.448534211307,6929.843725562444,24,118,1,True
2025-06-23,66,6483.83290473909,6914.320134891909,24,118,1,True
2025-06-23,67,6452.228645893626,6778.300960986781,24,118,1,True
2025-06-23,68,6455.773909594141,6702.476445005404,24,118,1,True
2025-06-23,69,6541.680732220862,6662.695183084681,24,118,1,True
2025-06-23,70,6404.258755775182,6606.266829006341,24,118,1,True
2025-06-23,71,6183.562972837983,6604.713754788111,24,118,1,True
