v,month,a_pv_n,a_pv_mae,a_pv_rmse,a_pv_bias,a_net_n,a_net_mae,a_net_rmse,a_net_bias,b_pv_n,b_pv_mae,b_pv_rmse,b_pv_bias,b_net_n,b_net_mae,b_net_rmse,b_net_bias,a_coverage,a_mean_shortfall_kWh,a_mean_surplus_kWh,a_mean_rho_kWh,a_rho_p10_kWh,a_rho_p90_kWh,b_coverage,b_mean_shortfall_kWh,b_mean_surplus_kWh,b_mean_rho_kWh,b_rho_p10_kWh,b_rho_p90_kWh,delta_pv_mae_kW,delta_pv_rmse_kW,delta_pv_bias_kW,delta_net_mae_kWh,delta_net_bias_kWh,delta_shortfall_kWh,delta_surplus_kWh,group_type,clock,boundary,is_generation,publication_hour
3,2025-04,1110,19.754537177177177,58.168399559579704,17.447262162162165,1110,18.105048136121514,22.8719309233033,3.823690133451286,1110,10.515604694337195,31.836213381858173,7.887620627413126,1110,17.081224212390566,21.327421687834278,2.2304165443264465,0.7927927927927928,2.612309627934407,21.277006203944868,22.488386709461746,15.55881447021693,29.73753914791598,0.809009009009009,2.292027650496177,21.9112881621383,21.84967705596857,15.373781007684045,28.04995702505869,-9.238932482839981,-26.332186177721532,-9.559641534749039,-1.0238239237309479,-1.5932735891248395,-0.32028197743822995,0.6342819581934336,month,,,,18
3,2025-05,1147,13.2759980528916,40.03978791456401,7.041783173496078,1147,32.88164270993558,42.20126216830223,16.514465554803593,1147,9.32680565969195,28.28359497146244,-7.3871748443143606,1147,31.95676681520098,40.71437678653415,14.109639218501856,0.7323452484742807,8.116819364238392,33.88096180991254,42.278608000477746,23.2395440973497,60.78859921964556,0.7314734088927637,7.983864434678986,33.63437539254925,39.760150176372115,23.957820779353654,57.06483041616626,-3.9491923931996507,-11.75619294310157,-14.428958017810437,-0.9248758947346047,-2.4048263363017366,-0.13295492955940613,-0.24658641736328946,month,,,,18
3,2025-06,1110,7.89473165165165,24.398058247806492,-5.143570810810809,1110,32.18432431938933,40.98509821747416,4.61903187383287,1110,7.462066754075505,22.184332035343385,-5.051672646396396,1110,31.90306805426995,40.60164873424175,4.6343482345686065,0.8243243243243243,4.336744083565973,41.34372960157981,41.6260173918467,29.4449050422063,54.6315648050811,0.8135135135135135,4.515825676334248,40.28471148665457,40.40323404488894,30.06987629744561,52.12949095206113,-0.4326648975761449,-2.213726212463108,0.09189816441441323,-0.2812562651193815,0.015316360735736723,0.1790815927682745,-1.0590181149252373,month,,,,18
3,2025-07,1147,9.343100159837254,29.22778358064908,-0.7886959895379257,1147,33.5527110822451,42.892193598522674,-0.40863467829400835,1147,7.942030102337361,23.609014799955606,4.962628098144227,1147,33.5717437140289,42.95479451357226,0.5499193363196829,0.8064516129032258,6.007356485376978,40.05958000544355,33.643588841772555,23.519766616364223,44.72123350854508,0.8038360941586749,6.095564894135469,39.99277479929479,34.447129241479,24.257946812905175,44.72123350854508,-1.4010700574998936,-5.618768780693475,5.7513240876821525,0.019032631783801435,0.9585540146136913,0.0882084087584909,-0.06680520614875718,month,,,,18
3,2025-08,1147,21.58996592560302,62.02747880507496,17.660167044463815,1147,28.0591280262865,35.46508216899644,-9.116350441478037,1147,8.934660139805704,28.83939070287884,8.36388490264458,1147,27.22848319563138,34.490254336629555,-10.665730798447909,0.7863993025283348,4.235507806336689,30.894758125141347,17.542899877326622,5.360733836614009,30.345901307793838,0.7942458587619878,3.8660175404576176,31.885284629593627,17.353536290688098,5.50539585256638,29.065260982509017,-12.655305785797317,-33.18808810219612,-9.296282141819235,-0.8306448306551211,-1.5493803569698716,-0.3694902658790715,0.99052650445228,month,,,,18
3,2025-09,1110,6.903242897897897,28.78753659648564,6.275086216216216,1110,42.676706391108404,56.122448291967345,-20.898128299949377,1110,1.453113584030459,8.02318201208108,1.0887804485735737,1110,43.00715174548749,56.667196447425155,-21.76251259455648,0.7603603603603604,6.4966935857662715,44.16804172955236,16.773219843836706,4.864370834627039,31.647030072779955,0.7549549549549549,6.59911594110427,43.554356871368135,15.192728335707374,4.864370834627039,26.319507137872506,-5.450129313867438,-20.76435458440456,-5.186305767642643,0.33044535437908706,-0.8643842946071025,0.10242235533799882,-0.6136848581842216,month,,,,18
3,2025-10,1147,0.04678875326939842,0.38236577980263897,-0.04678875326939842,1147,22.025633602128643,28.292074740175206,-0.7354993229807636,1147,0.11459165421181555,0.6565690427310916,0.02987073006185913,1147,22.02272488970078,28.28855014186561,-0.7227227424255541,0.7802964254577158,2.966424257673178,25.63612187414285,21.93419829348891,11.62306755471377,31.647030072779955,0.7802964254577158,2.9544609723952364,25.482666117897704,21.805482403076912,11.322139018819168,31.647030072779955,0.06780290094241713,0.27420326292845265,0.07665948333125755,-0.0029087124278639465,0.012776580555209471,-0.011963285277941438,-0.1534557562451475,month,,,,18
3,2025-11,1110,0.004268738738738739,0.030777860446978667,-0.004268738738738739,1110,17.91644309472728,22.2601263384488,7.659868271980779,1110,0.012208162805662805,0.08513232908021319,0.009609539897039897,1110,17.917723940394374,22.261296462493576,7.6621813184200755,0.8108108108108109,2.1315628966639246,21.00192375951344,26.530229134830293,20.5767907252869,31.78313164104326,0.8108108108108109,2.130911475600003,21.00348689532783,26.5347567381479,20.5767907252869,31.799846154825165,0.007939424066924067,0.05435446863323452,0.013878278635778635,0.001280845667093189,0.002313046439296862,-0.0006514210639214646,0.0015631358143899377,month,,,,18
3,2025-12,1147,0.0008815170008718394,0.005103805612967716,-0.0008815170008718394,1147,18.685193840773238,22.968792346532354,0.1723717857940959,1147,0.0019862591854527337,0.013037665424591598,0.001128095030514385,1147,18.685274273683106,22.96889512545372,0.17270672113266017,0.8282476024411508,1.8858563675359108,25.183327311710812,23.469842729969002,17.291290261750362,30.140920945453786,0.8282476024411508,1.885747441559243,25.18378391468092,23.470743194254332,17.291290261750362,30.140920945453786,0.0011047421845808941,0.007933859811623882,0.0020096120313862244,8.043290986847751e-05,0.0003349353385642684,-0.00010892597666778414,0.00045660297010741147,month,,,,18
0,,10020,191.88605942448436,336.1247966555987,-92.09306303393214,10020,44.80893236965338,64.82494002808353,-15.27944584510174,10020,171.10019872629744,302.77371676791824,1.1546796833713537,10020,41.49492431729177,59.548570113621906,0.2618446077821719,0.7896207584830339,6.127781530315171,48.883768159196144,27.476540783779228,2.7283500000000345,54.66616537017734,0.7945109780439121,6.18728974319929,49.22523654345436,43.299791408037244,15.50897335589434,82.0100642711289,-20.785860698186923,-33.35107988768044,93.2477427173035,-3.314008052361608,15.541290452883912,0.05950821288411934,0.3414683842582136,clock,evening_1500_2000,,,0
0,,12024,543.1643162106343,695.8826430656327,-125.07056216733203,12024,93.85064934105282,120.78870808690228,-19.883397680102355,12024,546.4597867703086,689.7825452452248,2.617270613534838,12024,94.2196261085134,119.5635622098364,1.3979077833754538,0.7932468396540253,12.617343462957777,110.11224110103171,77.6114999579716,34.30578006533233,123.13559337908721,0.7934131736526946,13.232423348679,113.26778239184993,101.43326682654639,60.15003277414132,146.84163620036645,3.2954705596742997,-6.100097820407882,127.68783278086687,0.3689767674605804,21.28130546347781,0.6150798857212223,3.1555412908182205,clock,midday_0900_1500,,,0
0,,8016,190.15912787341986,254.58579973916952,124.66735244510978,8016,40.01061702703072,51.499486577223394,21.86101224135039,8016,131.87497516763347,213.47788280353438,6.111666984075004,8016,33.63424823896392,45.70674647894316,2.1017313311779304,0.7875499001996008,5.511279879735196,39.72275082781435,56.07248318942954,27.811606819198943,84.66307608426933,0.7901696606786427,5.609846442803613,40.28735291748608,36.779237805860404,14.855310912381299,64.83457775220685,-58.2841527057864,-41.10791693563513,-118.55568546103478,-6.376368788066799,-19.75928091017246,0.0985665630684176,0.5646020896717303,clock,morning_0500_0900,,,0
0,,18036,0.02821475659791528,0.30881874089667305,-0.0011187957418496341,18036,24.089190982619886,32.27594508539109,0.35379372621537347,18036,0.027444028807464438,0.2628638768317396,0.008861427145708584,18036,24.08912113176824,32.275743875534154,0.355457096696633,0.788035041029053,3.8648342933475193,27.978441807004753,24.467401239872604,11.239826194943987,40.57088247953317,0.7880904856952761,3.8648345661398964,27.978822233313295,24.469444763870037,11.230470856240402,40.57088247953317,-0.0007707277904508425,-0.04595486406493343,0.009980222887558218,-6.98508516450147e-05,0.0016633704812595296,2.7279237713173643e-07,0.00038042630854207005,clock,other,,,0
1,,10020,141.46018864936795,230.28905128946136,-69.34347965069861,10020,37.4270964102154,50.725299893637676,-11.48784861456282,10020,115.52405495458487,200.21271677511265,3.2622286394769984,10020,34.190268220402956,46.83685848284195,0.6131027671331131,0.786626746506986,5.486932569982603,40.34157422004779,23.366793035502372,-1.4474830712774747,47.850312161238264,0.78812375249501,5.475458475350421,40.76647974644657,35.90412403822927,14.43108275909043,64.95734543911624,-25.93613369478308,-30.0763345143487,72.60570829017561,-3.2368281898124422,12.100951381695932,-0.011474094632181853,0.4249055263987813,clock,evening_1500_2000,,,6
1,,12024,332.205861561599,430.61950495807747,-62.62251358948771,12024,60.20587645024325,77.6170299956765,-9.475389583794971,12024,327.51620731052776,424.4866707076266,5.277295802442728,12024,59.68427445886795,76.80113410707982,1.8412453148601025,0.7857618097139055,8.968864147857069,69.41587183723894,50.97161810558689,22.441818432064935,81.62303388625392,0.7853459747172322,9.41918910520612,70.37583110510359,62.797887314757574,32.01726316172636,96.19468408730869,-4.689654251071261,-6.1328342504508555,67.89980939193043,-0.5216019913753058,11.316634898655074,0.45032495734905176,0.9599592678646474,clock,midday_0900_1500,,,6
1,,6012,168.1188277971834,199.47201772527455,148.1230983865602,6012,35.85008240348455,44.43943074166644,25.8528559244142,6012,83.09022497767361,122.99841716695225,4.5088755549912065,6012,26.97484680726329,35.12967385555086,1.9171521191527032,0.7817697937458417,4.674146126235244,31.789447973508306,52.96815777168727,36.592762749810504,69.46793899629361,0.7837658017298735,4.733201006143699,32.00270296221727,29.186654075226276,14.336558818151502,46.03752406017077,-85.02860281950979,-76.4736005583223,-143.614222831569,-8.875235596221259,-23.935703805261497,0.05905487990845515,0.21325498870896453,clock,morning_0500_0900,,,6
1,,8350,0.0001941317365269461,0.001760688488090897,-0.0001941317365269461,8350,25.420157428276134,34.24700667206077,0.15026673537613924,8350,0.00016396920444824637,0.001175539171564972,-1.3296084127247384e-20,8350,25.420154545327744,34.24700382939699,0.1502990906655598,0.7899401197604791,4.046111358159492,29.485823484160143,25.58997886137679,12.200227154402716,41.22161321343185,0.7899401197604791,4.046110821233344,29.485824137710182,25.5900124071424,12.200227154402716,41.22168702295562,-3.016253207869973e-05,-0.0005851493165259249,0.0001941317365269461,-2.882948390237061e-06,3.235528942055477e-05,-5.369261479870602e-07,6.535500389759363e-07,clock,other,,,6
2,,10020,100.5228693845642,153.07005404175032,-58.9929307285429,10020,31.996985439628645,42.636084480892684,-9.762757127536872,10020,66.124590238719,111.42569460900398,2.6694492528930236,10020,28.730329680048648,38.52852242194369,0.5143062027024501,0.7883233532934132,4.532516208192525,33.80132346628227,19.50605013055288,-2.5829319444444536,43.33073118887978,0.7894211576846307,4.469408529662929,33.73659866411579,29.78149633715531,13.698333333333323,49.329737304383116,-34.39827914584521,-41.64435943274634,61.662379981435926,-3.266655759579997,10.277063330239322,-0.06310767852959565,-0.0647248021664808,clock,evening_1500_2000,,,12
2,,6012,223.95296221445997,292.2856995085942,-111.87092814371258,6012,44.35961714215024,57.31140631568956,-18.06486494605458,6012,204.96860227669663,273.0855711034747,1.7347804171419103,6012,42.32995643340294,54.773347039097686,0.8694198140878339,0.7875914836992681,6.258600608296774,49.886654745126414,25.563189190775056,2.1325477777591004,50.64659824741767,0.7919161676646707,6.482889356177558,50.58392177910098,44.970452237011266,22.129708079803557,73.2255872303304,-18.984359937763344,-19.20012840511947,113.60570856085448,-2.0296607087473006,18.934284760142415,0.22428874788078357,0.697267033974569,clock,midday_0900_1500,,,12
2,,8350,0.0001941317365269461,0.001760688488090897,-0.0001941317365269461,8350,25.420157428276134,34.24700667206077,0.15026673537613924,8350,0.00016396920444824637,0.001175539171564972,-1.3296084127247384e-20,8350,25.420154545327744,34.24700382939699,0.1502990906655598,0.7899401197604791,4.046111358159492,29.485823484160143,25.58997886137679,12.200227154402716,41.22161321343185,0.7899401197604791,4.046110821233344,29.485824137710182,25.5900124071424,12.200227154402716,41.22168702295562,-3.016253207869973e-05,-0.0005851493165259249,0.0001941317365269461,-2.882948390237061e-06,3.235528942055477e-05,-5.369261479870602e-07,6.535500389759363e-07,clock,other,,,12
3,,4008,22.655529599135065,56.19834809132735,12.319971606786428,4008,25.783848232008935,34.748061158936174,2.0847160150214274,4008,13.309829052980348,32.865639456797894,3.1273255541743894,4008,25.014373064609085,33.81507786628653,0.552608339586088,0.7919161676646707,4.104004193411555,29.47191822473217,27.452630046342044,13.425800030152459,46.95337190847579,0.7931636726546906,3.969128683919072,29.337047809674186,25.920527465341202,13.331101022160055,40.75684524972155,-9.345700546154717,-23.332708634529453,-9.192646052612039,-0.7694751673998503,-1.5321076754353395,-0.13487550949248295,-0.13487041505798558,clock,evening_1500_2000,,,18
3,,8350,0.0001941317365269461,0.001760688488090897,-0.0001941317365269461,8350,25.420157428276134,34.24700667206077,0.15026673537613924,8350,0.00016396920444824637,0.001175539171564972,-1.3296084127247384e-20,8350,25.420154545327744,34.24700382939699,0.1502990906655598,0.7899401197604791,4.046111358159492,29.485823484160143,25.58997886137679,12.200227154402716,41.22161321343185,0.7899401197604791,4.046110821233344,29.485824137710182,25.5900124071424,12.200227154402716,41.22168702295562,-3.016253207869973e-05,-0.0005851493165259249,0.0001941317365269461,-2.882948390237061e-06,3.235528942055477e-05,-5.369261479870602e-07,6.535500389759363e-07,clock,other,,,18
0,,1670,0.0,0.0,0.0,1670,23.20903877873075,30.974330121162456,0.6279514843905202,1670,0.0,0.0,0.0,1670,23.20903877873075,30.974330121162456,0.6279514843905202,0.7820359281437126,3.5414233188922752,26.76118832330371,23.84771648880195,12.659824790381435,39.955438396454355,0.7820359281437126,3.5414233188922752,26.76118832330371,23.84771648880195,12.659824790381435,39.955438396454355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary,,first_hour,,0
0,,46092,216.4915929864908,402.6905105817923,-30.966493371951756,46092,49.57060664009183,74.45207609772588,-4.5992474329346615,46092,202.69593961665822,389.84117300115395,2.000149690377269,46092,47.83746388065806,72.28899914673978,0.8951930774535092,0.789876768202725,6.927606444442256,56.01625119538425,44.489397318007335,12.360523228400098,90.82027043906851,0.7914605571465764,7.118140752535863,57.012008667630525,50.78906099254817,14.80221480577518,111.2663017243749,-13.795653369832564,-12.849337580638348,32.96664306232903,-1.7331427594337683,5.494440510388171,0.19053430809360705,0.9957574722462752,boundary,,interior,,0
0,,334,0.0,0.0,0.0,334,27.173558851387416,38.276300049451855,1.1398514943331,334,0.0,0.0,0.0,334,27.173558851387416,38.276300049451855,1.1398514943331,0.7874251497005988,5.312773602853223,30.68699527928182,26.51407317076169,14.846975104800435,42.87573319315902,0.7874251497005988,5.312773602853223,30.68699527928182,26.51407317076169,14.846975104800435,42.87573319315902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary,,midnight_tail,,0
1,,2004,170.3742203925482,203.32445895375923,168.41729186626745,2004,36.22376245219703,44.383425217868954,29.329752868865523,2004,50.8492473442995,73.95864928371003,10.024047903894592,2004,23.591238267060174,30.72709310833633,2.9308788751367167,0.779441117764471,4.184556004165796,28.74403404089137,53.8892309055911,36.57957917950091,73.22411243961575,0.7854291417165669,4.226733069925086,28.044658637736838,26.748804442948465,13.888078122379738,43.531472244290626,-119.52497304824871,-129.3658096700492,-158.39324396237285,-12.632524185136855,-26.398873993728806,0.042177065759289256,-0.6993754031545336,boundary,,first_hour,,6
1,,34402,176.7681078348158,291.21012391628403,-26.009783614324757,34402,42.26880862885109,58.0525240949316,-3.811843938279977,34402,159.6780366658154,277.4511462136014,2.998689132414781,34402,40.328598094105885,56.08798987024766,1.0229015195099462,0.7866984477646648,6.288030724500578,47.049612224503306,36.949737561722756,10.896717774258377,66.90908150990413,0.7869891285390385,6.44994710941556,47.58689919527544,42.15985360536984,16.04182969507989,78.95028664108727,-17.090071169000396,-13.758977702682614,29.00847274673954,-1.940210534745205,4.834745457789923,0.16191638491498228,0.5372869707721364,boundary,,interior,,6
2,,2004,281.4600528942116,360.3446635074035,-87.98451591816368,2004,51.531101849642425,65.60687576031071,-14.005720744459028,2004,278.5381619003066,354.07055605963774,4.090100691474204,2004,51.24315220944744,64.66429007149993,1.34004869048062,0.780938123752495,7.595451381082548,59.67558314038813,38.074411014846554,15.669026727997334,63.99543871153833,0.7849301397205589,7.8140521826130325,60.80584476298313,54.33184127085072,31.158551671626654,83.73466194903921,-2.921890993904981,-6.2741074477657435,92.07461660963789,-0.2879496401949879,15.345769434939648,0.2186008015304841,1.1302616225950004,boundary,,first_hour,,12
2,,22378,79.97140204963208,147.69777162439277,-48.59048337653052,22378,31.11492531875541,41.81581612751202,-7.914317761252701,22378,59.73056232791613,119.8654678220688,1.2950585215895503,22378,29.132747113122697,39.164439464804424,0.39993922176731117,0.78939136652069,4.540453326307607,34.195396681528635,21.740625593968325,1.5883848951732489,42.26087268090782,0.7906872821521137,4.552876443824466,34.25252368376339,30.099586461706238,13.71594645872392,50.011976052303694,-20.240839721715943,-27.832303802323977,49.885541898120074,-1.9821782056327137,8.314256983020012,0.012423117516859428,0.05712700223475764,boundary,,interior,,12
3,,2004,45.09833787425149,79.4725797523947,24.702261177644708,2004,26.941727093216194,36.18667570955651,4.207327477049975,2004,26.40847523301611,46.47454959038888,6.204269019847209,2004,25.404310801936596,34.37452045259313,1.1243287840837255,0.7874251497005988,4.304364597391191,29.382383713391498,29.28534659305028,13.698333333333323,50.56251049604339,0.7899201596806387,4.034801574141795,29.112010980144596,26.201538190086524,13.698333333333323,37.893080834123,-18.689862641235383,-32.99803016200581,-18.497992157797498,-1.5374162912795981,-3.0829986929662496,-0.26956302324939596,-0.2703727332469015,boundary,,first_hour,,18
3,,10354,0.04132842701693387,0.34577733018431983,-0.012218099285300368,10354,25.266443610700435,34.055797056668524,0.11384824846324999,10354,0.041006337670281556,0.28401269968094833,0.009751371968045477,10354,25.266144374093003,34.05559957624803,0.11750982700547528,0.79119180992853,4.018536990018672,29.500461403885183,25.59577266232976,12.195424424055432,41.73424887465444,0.79119180992853,4.018500170742312,29.50058423477346,25.59959389103662,12.195424424055432,41.73424887465444,-0.0003220893466523156,-0.0617646305033715,0.021969471253345845,-0.0002992366074323627,0.003661578542225291,-3.6819276359345565e-05,0.00012283088827658162,boundary,,interior,,18
0,,23024,6.245547716513203,35.23393214982082,6.231059966773802,23024,24.212814491521407,32.42167363084323,1.569727845680135,23024,1.6315780790205459,13.015207849872267,1.6192670853938127,23024,23.846339623231906,31.98577468199389,0.8010956987834705,0.7875694927032661,3.863346310853529,27.894222329539815,25.600603864366423,11.573277754978646,42.93655185083355,0.7879603891591382,3.8586803678375805,27.730020809004177,24.67243613995007,11.434435630796997,40.85487362087133,-4.613969637492657,-22.218724299948548,-4.611792881379989,-0.36647486828950093,-0.7686321468966644,-0.0046659430159485815,-0.16420152053563797,generation,,,False,0
0,,25072,392.259612847333,544.9512933290039,-62.650428253629556,25072,70.80279290918824,96.48055077160552,-9.839683201169606,25072,371.13496311102597,528.42706802346,2.1900484267215177,25072,67.95314793869034,93.54545668436506,0.9670629122222376,0.791440650925335,9.494503593731807,79.55508599655087,60.22089920164946,15.990636947226339,106.89216514545265,0.7939932992980216,9.84906390007553,81.53646080588351,72.65445981803022,22.945517119825922,128.9389292296264,-21.12464973630705,-16.524225305543837,64.84047668035107,-2.8496449704979057,10.806746113391844,0.35456030634372304,1.9813748093326353,generation,,,True,0
1,,12170,8.046123105313612,40.36946629142316,8.030768143659271,12170,25.18484522591514,33.88367088417716,1.7097809118272764,12170,2.0268972248552255,14.342697858239482,2.0122374180997378,12170,24.63860944814589,33.297266626497006,0.706692457567354,0.7907148726376335,3.9349756798827746,28.98748057917309,26.762285811117593,12.70997287444834,43.909728545568356,0.7913722267871816,3.929283531388849,28.765383309424344,25.542792235602843,12.480517477809656,41.577872895767825,-6.019225880458386,-26.026768433183676,-6.0185307255595335,-0.546235777769251,-1.0030884542599225,-0.005692148493925853,-0.22209726974874755,generation,,,False,6
1,,24236,260.96241397954833,350.6776757755104,-27.02652134462509,24236,50.347598943907855,66.10658354908442,-3.84412708831652,24236,229.84314118785562,331.0856299214016,4.074936712100356,24236,46.823295764015676,63.140781741258024,1.3394492544710532,0.7840815316058756,7.295677058608836,54.60579985627878,43.46599570935343,10.199445376944993,72.41806795046932,0.7846591846839412,7.531856451280807,55.422152465348915,49.22974526853916,19.284430923163313,85.53053355354268,-31.11927279169271,-19.59204585410879,31.101458056725445,-3.524303179892179,5.183576342787573,0.2361793926719704,0.8163526090701367,generation,,,True,6
2,,11679,3.9339529183434654,25.37014459763544,3.9195649356394666,11679,24.870054978699173,33.53770059547742,0.8629488497163508,11679,1.2601137665692186,10.5243959691424,1.2483142484067864,11679,24.660204181959507,33.333017113859015,0.41774040184423744,0.790478636869595,3.924720778634915,28.735662187454313,25.67389025853576,12.443984722222353,41.73487806218213,0.7905642606387533,3.891660828164548,28.67798521072984,25.20406478440953,12.30711514075756,40.517876416152944,-2.6738391517742466,-14.845748628493041,-2.67125068723268,-0.20985079673966567,-0.44520844787211333,-0.03305995047036703,-0.057676976724472695,generation,,,False,12
2,,12703,181.66585412369784,241.49985534956255,-103.082374697578,12703,40.077206549127325,52.203887043565175,-16.9450088049316,12703,148.0063080801826,212.0997189011516,1.7789749881683379,12703,36.732847932306335,48.3758213394479,0.531882809359458,0.7870581752341966,5.5885015453140126,43.23472068529533,20.70121033504972,-3.0078750000000696,48.36869337970195,0.789892151460285,5.675267481833165,43.56669279887914,38.42330812640542,17.32408116510544,63.18380897047234,-33.659546043515235,-29.40013644841096,104.86134968574635,-3.3443586168209904,17.47689161429106,0.08676593651915265,0.3319721135838094,generation,,,True,12
3,,11340,1.9389267754262198,17.162648486911326,1.9258622486772488,11340,24.891400690506952,33.615213085268174,0.4591092402072431,11340,0.7513411260183086,7.986628783997281,0.7425464676240866,11340,24.85387049595916,33.604771533761514,0.26188994336504995,0.78994708994709,3.9603551461480473,28.84229660686478,25.34105070092398,12.325802527204132,41.01657534632409,0.7901234567901234,3.9438810241061737,28.843739713575385,25.16174863283426,12.21740220416575,40.506901394344595,-1.1875856494079113,-9.176019702914045,-1.183315781053162,-0.037530194547791496,-0.19721929684219314,-0.016474122041873596,0.0014431067106031037,generation,,,False,18
3,,1018,67.60074066797642,95.67264005610063,27.050635854616896,1018,32.74213596232686,42.26783524711946,4.326100436784396,1018,44.03433754239172,59.5159443328718,4.041104006162879,1018,30.13065449141748,39.27512472389356,0.49117846204205917,0.7976424361493124,5.2293234680809535,36.599637343435234,35.69641431213867,14.407904782899948,60.78859921964556,0.8005893909626719,4.881809733872353,36.05256465531365,31.66193338348335,16.06825515076065,47.09593143494453,-23.566403125584706,-36.156695723228836,-23.009531848454017,-2.611481470909382,-3.834921974742336,-0.34751373420860077,-0.547072688121581,generation,,,True,18
