strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
G2_lightgbm_gate,2025-03-17,2025-03-17,136,2025-03-17 22:40:00,2025-03-17 22:50:00,0.4241,3251.1396,0.0,3320.302298184384,0.0,553.383716364064,25.651624716431115,579.0353410804951,0.80,0.80,28,,579.0353410804951,37.178741080495115,0.0,0.0,0.0,4639.347655644431,4672.808522616877,4200.0,245.56888815223795,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,137,2025-03-17 22:50:00,2025-03-17 23:00:00,0.4237,3087.75,0.0,3253.351044873713,0.0,542.2251741456188,18.557273625275002,560.7824477708938,0.80,0.80,28,,1394.1157811042272,833.3333333333333,0.0,0.0,46.157447770893896,4672.808522616877,5422.808522616877,4950.0,590.6868564538611,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,138,2025-03-17 23:00:00,2025-03-17 23:10:00,0.4248,3132.3944,0.0,3318.8744921301327,0.0,553.1457486883554,23.18921031642634,576.3349590047817,0.80,0.80,28,,576.3349590047817,54.26922567144834,0.0,0.0,0.0,5422.808522616877,5471.650825721181,4950.0,244.82709058523128,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,139,2025-03-17 23:10:00,2025-03-17 23:20:00,0.424,3344.3248,0.0,3390.893994460071,0.0,565.1489990766785,26.132385881761138,591.2813849584396,0.80,0.80,28,,591.2813849584396,33.89391829177305,0.0,0.0,0.0,5471.650825721181,5502.155352183777,4950.0,250.70330722237838,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,140,2025-03-17 23:20:00,2025-03-17 23:30:00,0.422,3497.18,0.0,3432.2241601276733,0.0,572.0373600212788,28.18703117302732,600.2243911943061,0.80,0.80,28,,1433.5577245276395,833.3333333333333,0.0,0.0,17.361057860973006,5502.155352183777,6252.155352183777,5700.0,604.9613597506639,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,141,2025-03-17 23:30:00,2025-03-17 23:40:00,0.424,3387.6461,0.0,3351.438651047925,0.0,558.5731085079874,26.753739410113667,585.3268479181011,0.80,0.80,28,,918.6601812514343,354.05249791810104,0.0,0.0,0.0,6252.155352183777,6570.802600310068,6000.0,389.51191685060815,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,142,2025-03-17 23:40:00,2025-03-17 23:50:00,0.4271,3324.3932,0.0,3313.514323639714,0.0,552.2523872732856,29.148941270482,581.4013285437677,0.80,0.80,28,,581.4013285437677,27.335795210434412,0.0,0.0,0.0,6570.802600310068,6595.404815999459,6000.0,248.31650742104318,0.0
G2_lightgbm_gate,2025-03-17,2025-03-17,143,2025-03-17 23:50:00,2025-03-18 00:00:00,0.4276,3365.04,0.0,3386.211345216394,0.0,564.3685575360656,34.17600038374201,598.5445579198076,0.80,0.80,28,,598.5445579198076,37.70455791980771,0.0,0.0,0.0,6595.404815999459,6629.338918127286,6000.0,255.93765296650972,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,0,2025-03-18 00:00:00,2025-03-18 00:10:00,0.4248,3306.312,0.0,3433.1673821538875,0.0,572.1945636923145,28.98405108169038,601.1786147740049,0.80,0.80,28,,1434.5119481073382,833.3333333333333,0.0,0.0,50.12661477400502,6629.338918127286,7379.338918127286,7379.338918127286,609.3806755559973,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,1,2025-03-18 00:10:00,2025-03-18 00:20:00,0.4245,3402.2507,0.0,3388.951563493267,0.0,564.8252605822111,27.429733165238304,592.2549937474494,0.80,0.80,28,,1425.5883270807826,833.3333333333333,0.0,0.0,25.21321041411602,7379.338918127286,8129.338918127286,8129.338918127287,605.1622448457922,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,2,2025-03-18 00:20:00,2025-03-18 00:30:00,0.4269,3568.2,0.0,3348.324420443528,0.0,558.0540700739214,27.519684595604303,585.5737546695257,0.80,0.80,28,,1418.907088002859,824.207088002859,0.0,0.0,0.0,8129.338918127286,8871.12529732986,8879.338918127287,605.7314358684205,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,3,2025-03-18 00:30:00,2025-03-18 00:40:00,0.4272,3425.6265,0.0,3384.978374520739,0.0,564.1630624201232,17.607582431260994,581.7706448513842,0.80,0.80,28,,1049.1718469321765,478.2340969321766,0.0,0.0,0.0,8871.12529732986,9301.535984568818,9300.0,448.2062130094258,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,4,2025-03-18 00:40:00,2025-03-18 00:50:00,0.4271,3241.0675,0.0,3331.1584770919644,0.0,555.1930795153273,14.484652421213013,569.6777319365403,0.80,0.80,28,,1403.0110652698736,833.3333333333333,0.0,0.0,29.499815269873693,9301.535984568818,10051.535984568818,10050.0,599.226025976763,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,5,2025-03-18 00:50:00,2025-03-18 01:00:00,0.4285,3259.86,0.0,3375.7428489617682,0.0,562.6238081602946,24.801688420978053,587.4254965812727,0.80,0.80,28,,587.4254965812727,44.11549658127274,0.0,0.0,0.0,10051.535984568818,10091.239931491964,10050.0,251.71182528507535,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,6,2025-03-18 01:00:00,2025-03-18 01:10:00,0.4311,3457.5259,0.0,3534.5789171148363,0.0,589.096486185806,29.200350455506282,618.2968366413123,0.80,0.80,28,,618.2968366413123,42.04251997464564,0.0,0.0,0.0,10091.239931491964,10129.078199469144,10050.0,266.54776627606975,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,7,2025-03-18 01:10:00,2025-03-18 01:20:00,0.4302,3500.3242,0.0,3591.245933955251,0.0,598.5409889925418,24.215541527278106,622.7565305198199,0.80,0.80,28,,622.7565305198199,39.36916385315328,0.0,0.0,0.0,10129.078199469144,10164.510446936982,10050.0,267.9098594296265,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,8,2025-03-18 01:20:00,2025-03-18 01:30:00,0.4279,3434.89,0.0,3447.737051944321,0.0,574.6228419907202,20.52997650837233,595.1528184990925,0.80,0.80,28,,595.1528184990925,22.67115183242595,0.0,0.0,0.0,10164.510446936982,10184.914483586164,10050.0,254.6658910357617,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,9,2025-03-18 01:30:00,2025-03-18 01:40:00,0.4312,3580.3983,0.0,3445.789829186888,0.0,574.2983048644812,14.359282624748971,588.6575874892302,0.80,0.80,28,,588.6575874892302,0.0,8.07546251076974,0.0,0.0,10184.914483586164,10175.941747463086,10050.0,253.82915172535607,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,10,2025-03-18 01:40:00,2025-03-18 01:50:00,0.4333,3550.3863,0.0,3505.8025938735777,0.0,584.300432312263,13.24669149437375,597.5471238066367,0.80,0.80,28,,597.5471238066367,5.816073806636723,0.0,0.0,0.0,10175.941747463086,10181.176213889059,10050.0,258.9171687454157,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,11,2025-03-18 01:50:00,2025-03-18 02:00:00,0.4311,3385.03,0.0,3547.1408706359452,0.0,591.1901451059908,38.81277187376111,630.002916979752,0.80,0.80,28,,630.002916979752,65.83125031308532,0.0,0.0,0.0,10181.176213889059,10240.424339170835,10050.0,271.59425750997104,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,12,2025-03-18 02:00:00,2025-03-18 02:10:00,0.4293,3530.1639,0.0,3555.814705361994,0.0,592.635784226999,21.947247213315563,614.5830314403146,0.80,0.80,28,,614.5830314403146,26.22238144031462,0.0,0.0,0.0,10240.424339170835,10264.024482467119,10050.0,263.84049539732706,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,13,2025-03-18 02:10:00,2025-03-18 02:20:00,0.4324,3638.7736,0.0,3548.3948148342643,0.0,591.3991358057107,11.852228183520538,603.2513639892312,0.80,0.80,28,,603.2513639892312,0.0,3.210902677435456,0.0,0.0,10264.024482467119,10260.456812825523,10050.0,260.84588978894357,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,14,2025-03-18 02:20:00,2025-03-18 02:30:00,0.4367,3539.7,0.0,3532.4322976815233,0.0,588.7387162802538,10.224094865650727,598.9628111459045,0.80,0.80,28,,598.9628111459045,9.012811145904607,0.0,0.0,0.0,10260.456812825523,10268.568342856837,10050.0,261.5670596274165,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,15,2025-03-18 02:30:00,2025-03-18 02:40:00,0.4348,3428.6006,0.0,3508.246557669268,0.0,584.7077596115446,14.753432882634002,599.4611924941786,0.80,0.80,28,,599.4611924941786,28.02775916084522,0.0,0.0,0.0,10268.568342856837,10293.793326101599,10050.0,260.64572649646885,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,16,2025-03-18 02:40:00,2025-03-18 02:50:00,0.4335,3437.4838,0.0,3494.576373993861,0.0,582.4293956656435,22.014891369196107,604.4442870348396,0.80,0.80,28,,604.4442870348396,31.530320368172966,0.0,0.0,0.0,10293.793326101599,10322.170614432955,10050.0,262.026598429603,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,17,2025-03-18 02:50:00,2025-03-18 03:00:00,0.4357,3498.17,0.0,3507.476960438303,0.0,584.5794934063838,23.1781652961497,607.7576587025335,0.80,0.80,28,,607.7576587025335,24.729325369200183,0.0,0.0,0.0,10322.170614432955,10344.427007265234,10050.0,264.80001189669383,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,18,2025-03-18 03:00:00,2025-03-18 03:10:00,0.4374,3462.642,0.0,3450.600707446385,0.0,575.1001179077308,17.36282442495792,592.4629423326887,0.80,0.80,28,,592.4629423326887,15.355942332688755,0.0,0.0,0.0,10344.427007265234,10358.247355364654,10050.0,259.14329097631804,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,19,2025-03-18 03:10:00,2025-03-18 03:20:00,0.4371,3564.3969,0.0,3530.981523562751,0.0,588.4969205937919,13.932253418726418,602.4291740125183,0.80,0.80,28,,602.4291740125183,8.36302401251828,0.0,0.0,0.0,10358.247355364654,10365.77407697592,10050.0,263.32179196087174,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,20,2025-03-18 03:20:00,2025-03-18 03:30:00,0.4356,3690.64,0.0,3600.2186739848344,0.0,600.036445664139,18.94678217323326,618.9832278373723,0.80,0.80,28,,618.9832278373723,3.8765611707057133,0.0,0.0,0.0,10365.77407697592,10369.262982029555,10050.0,269.62909404595933,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,21,2025-03-18 03:30:00,2025-03-18 03:40:00,0.4353,3490.1794,0.0,3552.131364629423,0.0,592.0218941049038,11.796647690145448,603.8185417950492,0.80,0.80,28,,603.8185417950492,22.121975128382587,0.0,0.0,0.0,10369.262982029555,10389.1727596451,10050.0,262.84221124338495,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,22,2025-03-18 03:40:00,2025-03-18 03:50:00,0.436,3410.0786,0.0,3524.6493704514764,0.0,587.4415617419127,11.900553274897334,599.34211501681,0.80,0.80,28,,599.34211501681,30.995681683476732,0.0,0.0,0.0,10389.1727596451,10417.06887316023,10050.0,261.31316214732914,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,23,2025-03-18 03:50:00,2025-03-18 04:00:00,0.4378,3584.2,0.0,3527.4185891027887,0.0,587.9030981837981,14.362126595021437,602.2652247788195,0.80,0.80,28,,602.2652247788195,4.898558112152955,0.0,0.0,0.0,10417.06887316023,10421.477575461167,10050.0,263.6717154081672,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,24,2025-03-18 04:00:00,2025-03-18 04:10:00,0.4401,3701.1273,0.0016,3684.991685211895,0.0,614.1652808686491,11.826276831571022,625.9915577002201,0.80,0.80,28,,625.9915577002201,9.1372743668868,0.0,0.0,0.0,10421.477575461167,10429.701122391365,10050.0,275.4988845438669,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,25,2025-03-18 04:10:00,2025-03-18 04:20:00,0.4389,3738.9523,0.0,3708.5509161326136,0.0,618.0918193554355,10.42737330147645,628.519192656912,0.80,0.80,28,,628.519192656912,5.360475990245391,0.0,0.0,0.0,10429.701122391365,10434.525550782586,10050.0,275.8570736571187,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,26,2025-03-18 04:20:00,2025-03-18 04:30:00,0.4364,3755.19,0.0,3583.730072381118,0.0,597.288345396853,15.489835842974799,612.7781812398277,0.80,0.80,28,,612.7781812398277,0.0,13.086818760172264,0.0,0.0,10434.525550782586,10419.98464104906,10050.0,267.4163982930608,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,27,2025-03-18 04:30:00,2025-03-18 04:40:00,0.4393,3774.1574,0.0228,3590.9616128463517,0.0,598.4936021410585,14.351494222412725,612.8450963634713,0.80,0.80,28,,612.8450963634713,0.0,16.17733696986204,0.0,0.0,10419.98464104906,10402.009822193659,10050.0,269.22285083247294,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,28,2025-03-18 04:40:00,2025-03-18 04:50:00,0.4422,3689.7892,0.0,3677.2090073400695,0.0,612.8681678900116,15.977200245496874,628.8453681355085,0.80,0.80,28,,628.8453681355085,13.880501468841771,0.0,0.0,0.0,10402.009822193659,10414.502273515616,10050.0,278.07542178952184,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,29,2025-03-18 04:50:00,2025-03-18 05:00:00,0.4395,3541.77,0.0,3678.1692813728955,0.0,613.0282135621492,13.769338386865115,626.7975519490143,0.80,0.80,28,,626.7975519490143,36.50255194901433,0.0,0.0,0.0,10414.502273515616,10447.354570269728,10050.0,275.4775240815918,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,30,2025-03-18 05:00:00,2025-03-18 05:10:00,0.4333,3514.9089,0.3177,3578.9179813728956,12.412840475831945,594.4175234828439,14.343873962512248,608.7613974453561,0.80,0.80,28,,608.7613974453561,22.996197445356188,0.0,0.0,0.0,10447.354570269728,10468.05114797055,10050.0,263.7763135130728,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,31,2025-03-18 05:10:00,2025-03-18 05:20:00,0.4439,3648.3668,0.0,3618.750053085645,12.123440475831945,601.1044354349688,10.304998907544473,611.4094343425132,0.80,0.80,28,,611.4094343425132,3.348301009179977,0.0,0.0,0.0,10468.05114797055,10471.06461887881,10050.0,271.40464790464165,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,32,2025-03-18 05:20:00,2025-03-18 05:30:00,0.4301,3653.93,0.0,3729.510111779487,12.123440475831945,619.5644452172758,9.700147872326966,629.2645930896027,0.80,0.80,28,,629.2645930896027,20.276259756269496,0.0,0.0,0.0,10471.06461887881,10489.313252659453,10050.0,270.64670148783813,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,33,2025-03-18 05:30:00,2025-03-18 05:40:00,0.3713,3306.0108,4.4246,3577.1544043569675,17.006729791753983,593.3579457608689,7.298663053713085,600.656608814582,0.80,0.80,28,,1433.9899421479154,345.20749704505255,0.0,0.0,538.5180784361962,10489.313252659453,10800.0,10800.0,532.440465519521,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,34,2025-03-18 05:40:00,2025-03-18 05:50:00,0.5708,3714.5044,0.0,3989.957305561235,12.123440475831945,662.9723108475671,7.93082567853196,670.903136526099,0.80,0.80,28,,670.903136526099,0.0,0.0,0.0,51.81906985943249,10800.0,10800.0,10800.0,382.95151032909735,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,35,2025-03-18 05:50:00,2025-03-18 06:00:00,0.9099,4710.36,0.0,4771.0566797975725,12.123440475831945,793.1555398869568,22.882426916706265,816.037966803663,0.80,0.80,28,,0.0,0.0,785.06,0.0,0.0,10800.0,9927.711111111112,9893.29114799593,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,36,2025-03-18 06:00:00,2025-03-18 06:10:00,0.9368,4941.7979,132.6154,4888.401214438423,141.0664861440266,791.2224547157327,6.710849834914143,797.9333045506469,0.80,0.80,28,,0.0,0.0,801.5304166666666,0.0,0.0,9927.711111111112,9037.12175925926,9006.6985873841,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,37,2025-03-18 06:10:00,2025-03-18 06:20:00,0.8758,4773.8984,365.7581,4748.468936711773,362.14178614402664,731.0545250946243,8.157885970912957,739.2124110655373,0.80,0.80,28,,0.0,0.0,734.6900499999999,0.0,0.0,9037.12175925926,8220.799481481483,8185.351463977948,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,38,2025-03-18 06:20:00,2025-03-18 06:30:00,0.8759,4650.27,663.975,4803.980331045019,644.2161861440266,693.2940241501653,6.688091776880128,699.9821159270455,0.80,0.80,28,,0.0,0.0,664.3825,0.0,0.0,8220.799481481483,7482.596703703705,7407.593557392342,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,39,2025-03-18 06:30:00,2025-03-18 06:40:00,0.8601,4630.7778,995.86,4864.440786996925,951.4044003440894,652.1727311088059,14.081785848321942,666.2545169571279,0.80,0.80,28,,0.0,0.0,605.8196333333333,0.0,0.0,7482.596703703705,6809.46377777778,6667.310760773311,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,40,2025-03-18 06:40:00,2025-03-18 06:50:00,0.8442,4712.6196,1289.2274,4842.1684353767605,1253.746487200967,598.0703246959656,9.351939741355977,607.4222644373216,0.80,0.80,28,,0.0,0.0,570.5653666666667,0.0,0.0,6809.46377777778,6175.502259259261,5992.397133620731,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,41,2025-03-18 06:50:00,2025-03-18 07:00:00,0.8334,4847.9,1547.175,4792.5141759427825,1535.6446134331254,542.8115937516095,12.287168112026734,555.0987618636362,0.80,0.80,28,,29.270489329261068,0.0,520.8503440040721,0.0,0.0,6175.502259259261,5596.779654810292,5408.143497471426,24.394025807006173,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,42,2025-03-18 07:00:00,2025-03-18 07:10:00,0.8092,4949.1959,1835.1885,4879.618809497474,1888.5317134331258,498.5145160107247,17.1094449010709,515.6239609117956,0.80,0.80,28,,515.6239609117956,0.0,3.3772724215375547,0.0,0.0,5596.779654810292,5593.027129897473,5408.143497471426,417.24290916982505,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,43,2025-03-18 07:10:00,2025-03-18 07:20:00,0.7972,4909.8498,2127.1866,5013.572551268978,2177.5633134331256,472.66820630597533,18.778180300021347,491.4463866059967,0.80,0.80,28,,491.4463866059967,27.669186605996686,0.0,0.0,0.0,5593.027129897473,5617.9293978428705,5408.143497471426,391.78105940230057,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,44,2025-03-18 07:20:00,2025-03-18 07:30:00,0.7644,4731.93,2406.525,4970.394116099901,2480.1571134331257,415.03950044446253,26.161471979307237,441.20097242376977,0.80,0.80,28,,441.2009724237698,53.63347242376983,0.0,0.0,0.0,5617.9293978428705,5666.199523024264,5408.143497471426,337.25402332072963,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,45,2025-03-18 07:30:00,2025-03-18 07:40:00,0.6899,4657.7649,2688.7295,4697.915298498194,2799.9141398118963,316.3335264477162,23.788525539719558,340.1220519874358,0.80,0.80,28,,340.1220519874358,11.9494853207691,0.0,0.0,0.0,5666.199523024264,5676.954059812956,5408.143497471426,234.65020366613194,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,46,2025-03-18 07:40:00,2025-03-18 07:50:00,0.86,5385.9175,2984.3854,5339.060038310965,3172.0356398118965,361.17073308317805,14.917335598453178,376.0880686816312,0.80,0.80,28,,0.0,0.0,400.2553499999999,0.0,0.0,5676.954059812956,5232.225893146289,4990.267865602947,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,47,2025-03-18 07:50:00,2025-03-18 08:00:00,1.1617,6541.54,3290.175,6584.907951675057,3493.8996457483418,515.1680509877858,14.036480928066567,529.2045319158524,0.80,0.80,28,,0.0,0.0,541.8941666666666,0.0,0.0,5232.225893146289,4630.121263516659,4402.262830140889,0.0,0.0
G2_lightgbm_gate,2025-03-18,2025-03-18,48,2025-03-18 08:00:00,2025-03-18 08:10:00,1.1683,6921.4474,3584.9905,6758.871190410702,3805.589727405402,492.21357716755006,25.772839047156822,517.9864162147069,0.80,0.80,28,,0.0,0.0,556.07615,0.0,0.0,4630.121263516659,4012.2588746277706,3826.722367680103,0.0,0.0
