strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
G2_pv_gate,2025-09-16,258,0.022920100018382072,0.0,1,41699.28189341249,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
G2_pv_gate,2025-09-17,259,0.03491180017590523,0.0,1,41974.64443585871,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.134781488891333e-15,0.0,0.0
G2_pv_gate,2025-09-18,260,0.022896699840202928,0.0,1,42104.47048358185,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.7755575615628914e-15,0.0,0.0
G2_pv_gate,2025-09-19,261,0.023759800009429455,0.0,1,19123.331498638312,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.9506497381187406e-12,0.0,5.995204332975845e-15,5.995204332975845e-15,4.996003610813204e-12
G2_pv_gate,2025-09-20,262,0.02445629984140396,0.0,1,18595.808477810744,0.0,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,7.614966239268973e-14,0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
G2_pv_gate,2025-09-21,263,0.022449000040069222,0.0,1,43878.29333211298,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,9.868649107779232e-13,0.0,4.884981308350689e-15,4.884981308350689e-15,4.070817756958907e-12
G2_pv_gate,2025-09-22,264,0.022728399839252234,0.0,1,43304.12426873769,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,5.995204332975845e-15,4.996003610813204e-12
G2_pv_gate,2025-09-23,265,0.03691600007005036,0.0,1,43902.14473831213,0.0,False,28,,1.1368683772161603e-13,1.4495071809506044e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
G2_pv_gate,2025-09-24,266,0.022227700101211667,0.0,1,43845.44889584556,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.053113317719171e-15,1.3322676295501878e-15,1.1102230246251565e-12
G2_pv_gate,2025-09-25,267,0.02272769995033741,0.0,1,44174.12724712143,0.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,3.774758283725532e-15,3.774758283725532e-15,3.14563190310461e-12
G2_pv_gate,2025-09-26,268,0.022113600047305226,0.0,1,19431.11814599516,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.237097560037345e-15,3.237097560037345e-15,2.697581300031121e-12
G2_pv_gate,2025-09-27,269,0.03720759996213019,0.0,1,19339.49492818911,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-09-28,270,0.03488950012251735,0.0,1,45695.32862916589,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-09-29,271,0.022960999980568886,0.0,1,45949.07498667372,7.275957614183426e-12,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,4.440892098500626e-15,4.440892098500626e-15,3.700743415417188e-12
G2_pv_gate,2025-09-30,272,0.024569799890741706,0.0,1,46684.30321029597,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.218048215738236e-15,3.552713678800501e-15,2.9605947323337505e-12
G2_pv_gate,2025-10-01,273,0.025396199896931648,0.0,1,46376.93327786954,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,9.86864910777922e-13,0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
G2_pv_gate,2025-10-02,274,0.021098099881783128,0.0,1,45380.49605869038,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
G2_pv_gate,2025-10-03,275,0.05076540005393326,0.0,1,18069.679315510868,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,4.547473508864641e-13,5.886646794764227e-13,3.0190760481771057e-13,3.1086244689504383e-15,3.1086244689504383e-15,2.8924279956097422e-12
G2_pv_gate,2025-10-04,276,0.02963990019634366,0.0,1,19138.046094823254,0.0,False,28,,2.2737367544323206e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,7.273766597364891e-15,0.0,0.0
G2_pv_gate,2025-10-05,277,0.0302110998891294,0.0,1,42982.080464875915,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,1.5543122344752192e-15,1.2952601953960159e-12
G2_pv_gate,2025-10-06,278,0.03425350016914308,0.0,1,43351.47594221427,0.0,False,28,,1.1368683772161603e-13,7.673861546209082e-13,0.0,0.0,0.0,0.0,3.053113317719171e-15,5.551115123125766e-16,4.625929269271471e-13
G2_pv_gate,2025-10-07,279,0.022865500068292022,0.0,1,43112.6109572999,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.884981308350689e-15,4.884981308350689e-15,4.070817756958907e-12
G2_pv_gate,2025-10-08,280,0.048671500058844686,0.0,1,39829.82471505161,0.0,False,28,,1.1368683772161603e-13,1.1368683772161603e-12,0.0,0.0,0.0,0.0,6.821210263296962e-17,6.821210263296962e-17,5.684341886080802e-14
G2_pv_gate,2025-10-09,281,0.0216429999563843,0.0,1,40414.17904545057,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.6637359812630166e-15,0.0,0.0
G2_pv_gate,2025-10-10,282,0.02671660017222166,0.0,1,16654.081646943556,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,6.934897101018578e-12,0.0,9.103828801926284e-15,9.103828801926284e-15,7.586524001605236e-12
G2_pv_gate,2025-10-11,283,0.04436670010909438,0.0,1,17209.66519218607,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-10-12,284,0.025808499893173575,0.0,1,41462.09361751365,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,3.3306690738754594e-15,1.370755361070525e-15,1.7738896771233042e-12
G2_pv_gate,2025-10-13,285,0.041312299901619554,0.0,1,42117.48486374609,0.0,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-10-14,286,0.025103700114414096,0.0,1,40983.874487371606,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.552713678800501e-15,2.220446049250313e-15,1.850371707708594e-12
G2_pv_gate,2025-10-15,287,0.031217799987643957,0.0,1,42049.752036225655,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,1.7053025658242404e-12,0.0,3.774758283725532e-15,3.774758283725532e-15,3.14563190310461e-12
G2_pv_gate,2025-10-16,288,0.027773499954491854,0.0,1,43095.410201289764,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-16,4.440892098500626e-16,3.700743415417188e-13
G2_pv_gate,2025-10-17,289,0.03889780002646148,0.0,1,17794.588948307108,0.0,False,28,,2.2737367544323206e-13,8.277822871605167e-13,0.0,1.1368683772161603e-12,1.3692723007853706e-12,0.0,3.987816836754516e-15,2.2837121257653953e-15,1.6653345369377346e-12
G2_pv_gate,2025-10-18,290,0.027556699933484197,0.0,1,17620.83203887907,0.0,False,28,,2.2737367544323206e-13,8.668621376273222e-13,0.0,1.1368683772161603e-12,2.5011104298755527e-12,0.0,3.552713678800501e-15,3.552713678800501e-15,2.9605947323337505e-12
G2_pv_gate,2025-10-19,291,0.036411100067198277,0.0,1,43473.36631769712,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.773959005888173e-15,1.1657341758564144e-15,1.7424333580922597e-12
G2_pv_gate,2025-10-20,292,0.02243020012974739,0.0,1,44733.0693212914,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.021405182655144e-14,1.021405182655144e-14,8.511709855459532e-12
G2_pv_gate,2025-10-21,293,0.023311899974942207,0.0,1,45519.356239742294,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
G2_pv_gate,2025-10-22,294,0.022351799998432398,0.0,1,45737.30436878523,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.66053886991358e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-10-23,295,0.021416999865323305,0.0,1,46551.66777518982,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.0463630789890888e-15,2.0463630789890888e-15,1.6653345369377346e-12
G2_pv_gate,2025-10-24,296,0.0671357000246644,0.0,1,17726.59744476514,0.0,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-10-25,297,0.024474599864333868,0.0,1,17866.231283217785,0.0,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
G2_pv_gate,2025-10-26,298,0.022587999934330583,0.0,1,46445.25445586959,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
G2_pv_gate,2025-10-27,299,0.021204400109127164,0.0,1,45920.715264165556,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-10-28,300,0.021473399829119444,0.0,1,45602.483918294514,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.90878432451791e-14,2.90878432451791e-14,2.4239869370982582e-11
G2_pv_gate,2025-10-29,301,0.021016799844801426,0.0,1,46224.117055642775,0.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0
G2_pv_gate,2025-10-30,302,0.0258196999784559,0.0,1,47559.09128477021,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-10-31,303,0.027419800171628594,0.0,1,18751.567140603194,0.0,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,5.88418203051333e-15,0.0,0.0
G2_pv_gate,2025-11-01,304,0.02371139987371862,0.0,1,18541.909746519406,0.0,False,28,,5.684341886080802e-14,8.526512829121202e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.6645352591003757e-15,2.6645352591003757e-15,2.220446049250313e-12
G2_pv_gate,2025-11-02,305,0.043706299969926476,0.0,1,47907.179464986875,0.0,False,28,,1.1368683772161603e-13,3.637978807091713e-12,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,0.0
G2_pv_gate,2025-11-03,306,0.025946500012651086,0.0,1,48784.61764090309,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-11-04,307,0.02270129998214543,0.0,1,48747.714733804205,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,4.5796699765787565e-15,2.6645352591003757e-15,2.220446049250313e-12
G2_pv_gate,2025-11-05,308,0.025786399841308594,0.0,1,49323.64902955278,0.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-06,309,0.05469579994678497,0.0,1,48386.33720677112,0.0,False,28,,1.1368683772161603e-13,1.2008172234345693e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-07,310,0.031089400174096227,0.0,1,19036.69236637447,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,8.659739592076221e-15,2.6645352591003757e-15,2.220446049250313e-12
G2_pv_gate,2025-11-08,311,0.04260040004737675,0.0,1,18774.712798006127,0.0,False,28,,2.2737367544323206e-13,1.8189894035458565e-12,0.0,0.0,1.7053025658242404e-12,0.0,6.5503158452884236e-15,2.0463630789890888e-15,1.6653345369377346e-12
G2_pv_gate,2025-11-09,312,0.021861799992620945,0.0,1,49783.12870798589,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-11-10,313,0.0228923000395298,0.0,1,50171.241805517915,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,2.220446049250313e-16,1.850371707708594e-13
G2_pv_gate,2025-11-11,314,0.04467660002410412,0.0,1,51253.99921968033,7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,6.494804694057166e-14,0.0,0.0
G2_pv_gate,2025-11-12,315,0.024755600141361356,0.0,1,50957.26727002552,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.2335811384724004e-12,0.0,1.2878587085651816e-14,1.2878587085651816e-14,1.0732155904709845e-11
G2_pv_gate,2025-11-13,316,0.024796999990940094,0.0,1,51104.6601254646,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,5.134781488891333e-15,0.0,0.0
G2_pv_gate,2025-11-14,317,0.04236660012975335,0.0,1,19667.345793331755,0.0,False,28,,5.684341886080802e-14,7.958078640513122e-13,0.0,0.0,8.589672183410989e-12,0.0,2.7366197882122756e-14,2.7366197882122756e-14,1.4988010832439613e-11
G2_pv_gate,2025-11-15,318,0.04416609997861087,0.0,1,19341.010138140933,0.0,False,28,,5.684341886080802e-14,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-16,319,0.02949259988963604,0.0,1,52344.361551429814,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.885780586188048e-15,0.0,0.0
G2_pv_gate,2025-11-17,320,0.027341699926182628,1.3710011577109258e-16,1,53070.39730244745,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,7.401486830834376e-13
G2_pv_gate,2025-11-18,321,0.03760229982435703,0.0,1,52283.70584305459,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,4.662936703425686e-15,0.0,0.0
G2_pv_gate,2025-11-19,322,0.02502559986896813,0.0,1,52494.26183521122,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.2212453270876722e-15,0.0,0.0
G2_pv_gate,2025-11-20,323,0.014245400205254555,0.0,1,53300.01677198201,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-21,324,0.02844969998113811,0.0,1,19988.089523862927,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
G2_pv_gate,2025-11-22,325,0.038679900113493204,0.0,1,20136.14150958551,0.0,False,28,,2.2737367544323206e-13,1.8758328224066645e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-23,326,0.024091399973258376,0.0,1,53912.11086988815,0.0,False,28,,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,3.9968028886505635e-15,3.9968028886505635e-15,3.3306690738754692e-12
G2_pv_gate,2025-11-24,327,0.02013349998742342,0.0,1,53151.2878804376,0.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,5.427597580829251e-15,4.522997984024375e-12
G2_pv_gate,2025-11-25,328,0.03166840015910566,0.0,1,53532.445452903376,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.7533531010703882e-14,2.7533531010703882e-14,2.2944609175586567e-11
G2_pv_gate,2025-11-26,329,0.023760000010952353,0.0,1,54272.79123697002,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.7755575615628914e-15,0.0,0.0
G2_pv_gate,2025-11-27,330,0.021249399986118078,0.0,1,54237.01115568052,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,5.995204332975845e-15,4.996003610813204e-12
G2_pv_gate,2025-11-28,331,0.03986670006997883,0.0,1,20643.558322146888,0.0,False,28,,2.2737367544323206e-13,1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-29,332,0.03808340011164546,0.0,1,21112.691041258833,0.0,False,28,,5.684341886080802e-14,2.7000623958883807e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-11-30,333,0.022064599907025695,0.0,1,55338.59419153681,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,2.2243843360583367e-15,0.0,0.0
G2_pv_gate,2025-12-01,334,0.022576100192964077,0.0,1,55936.534375965406,0.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,1.4432899320127035e-15,0.0,0.0
G2_pv_gate,2025-12-02,335,0.02345809992402792,0.0,1,56240.39442177628,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-03,336,0.033557499991729856,0.0,1,57691.679620018185,0.0,False,28,,1.4210854715202004e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.2024772883950568e-14,0.0,0.0
G2_pv_gate,2025-12-04,337,0.022293899906799197,0.0,1,57774.88795950047,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.771561172376096e-15,0.0,0.0
G2_pv_gate,2025-12-05,338,0.03703840007074177,0.0,1,23774.197537116048,0.0,False,28,,2.2737367544323206e-13,1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-06,339,0.02460970007814467,0.0,1,24196.82253723772,0.0,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,4.440892098500626e-15,4.440892098500626e-15,3.700743415417188e-12
G2_pv_gate,2025-12-07,340,0.03198030008934438,0.0,1,60103.71684206539,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,2.886579864025407e-15,2.4054832200211722e-12
G2_pv_gate,2025-12-08,341,0.013428500154986978,0.0,1,65004.44158543399,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-09,342,0.02096190000884235,1.1136353843065905e-16,1,65335.18705239264,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
G2_pv_gate,2025-12-10,343,0.02118839998729527,0.0,1,64262.64865841932,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.771561172376096e-16,0.0,0.0
G2_pv_gate,2025-12-11,344,0.013262799941003323,0.0,1,65543.23765372096,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-12,345,0.03042339999228716,0.0,1,28448.76727597205,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
G2_pv_gate,2025-12-13,346,0.033729299902915955,0.0,1,29268.84118068791,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-16,2.220446049250313e-16,1.850371707708594e-13
G2_pv_gate,2025-12-14,347,0.022928300080820918,0.0,1,65440.50015991286,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-15,348,0.022389099933207035,0.0,1,64961.81766820232,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.4416913763379853e-15,0.0,0.0
G2_pv_gate,2025-12-16,349,0.021346000023186207,0.0,1,65710.5872071658,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0.0,0.0
G2_pv_gate,2025-12-17,350,0.013055599993094802,1.1155301901132766e-16,1,65224.21068177982,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-18,351,0.028213199926540256,0.0,1,64863.81050943923,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7541523789077473e-14,1.7541523789077473e-14,1.4617936490897893e-11
G2_pv_gate,2025-12-19,352,0.02328299987129867,0.0,1,29055.573202226362,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
G2_pv_gate,2025-12-20,353,0.0227207001298666,0.0,1,29219.645619375748,0.0,False,28,,2.2737367544323206e-13,8.828493491819245e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,5.995204332975845e-15,4.996003610813204e-12
G2_pv_gate,2025-12-21,354,0.025490399915724993,0.0,1,65280.47752860955,0.0,False,28,,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-22,355,0.0276101001072675,0.0,1,64992.32122887693,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.3298697960381105e-15,0.0,0.0
G2_pv_gate,2025-12-23,356,0.021494599990546703,0.0,1,65385.96422716203,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.992007221626409e-16,8.881784197001252e-16,7.401486830834376e-13
G2_pv_gate,2025-12-24,357,0.027508199913427234,0.0,1,64542.86009872085,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-12-25,358,0.023869300028309226,0.0,1,64647.54889225705,7.275957614183426e-12,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-12-26,359,0.023386599961668253,0.0,1,28728.115286463883,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.053113317719171e-15,0.0,0.0
G2_pv_gate,2025-12-27,360,0.029954600147902966,0.0,1,28332.861227544003,0.0,False,28,,2.2737367544323206e-13,8.952838470577262e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-12-28,361,0.036278300220146775,0.0,1,64691.09007952143,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,5.773159728050814e-15,0.0,0.0
G2_pv_gate,2025-12-29,362,0.023929999908432364,0.0,1,64467.94668816725,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.920865244228541e-15,0.0,0.0
G2_pv_gate,2025-12-30,363,0.014086900046095252,0.0,1,63390.884859402984,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-12-31,364,0.0208961998578161,0.0,1,62737.103864378616,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.551914400963142e-15,0.0,0.0
